christians,lgbt,feminists,poor,welfare,conservs,liberals,unions,business,blacks
70,0,15,70,15,97,0,15,70,30
60,0,0,85,60,85,0,0,70,85
95,50,30,75,55,75,50,10,75,85
60,50,40,70,50,85,0,0,15,60
50,50,40,60,45,25,50,50,20,40
50,50,85,60,60,50,50,70,85,97
60,15,50,60,30,15,0,50,50,40
40,50,60,70,50,45,40,55,40,50
15,50,70,30,15,40,40,30,50,70
15,60,70,60,60,15,30,30,30,70
50,50,50,50,50,50,50,50,50,0
40,70,30,80,50,40,50,70,50,70
50,50,50,50,50,40,60,50,50,60
50,50,15,70,70,70,50,0,70,70
50,50,50,85,85,50,50,70,70,97
60,50,40,50,40,60,40,50,40,60
85,15,0,85,40,50,15,30,50,85
60,60,15,50,0,79,40,85,72,85
0,0,0,0,0,0,0,0,0,50
60,50,50,97,97,40,70,70,0,50
50,50,50,50,50,30,30,30,50,50
0,70,75,50,50,10,75,60,50,55
50,0,50,97,50,50,50,50,50,85
85,70,90,97,78,0,79,80,77,95
0,0,0,0,0,0,0,0,0,97
60,50,50,95,60,70,50,50,50,63
50,50,50,60,10,0,30,60,0,50
70,97,97,97,97,30,97,97,30,97
50,0,50,60,30,50,50,70,70,97
0,60,55,60,40,40,60,60,50,50
0,50,65,60,50,30,70,50,20,50
50,60,30,70,60,50,50,50,60,85
50,50,50,70,50,50,50,50,30,50
50,80,70,40,15,55,60,60,60,70
50,97,70,97,50,50,75,50,0,97
70,50,10,97,80,97,30,30,90,97
99,99,99,99,99,99,99,99,99,99
0,50,0,50,50,50,15,0,0,70
50,60,60,0,0,30,50,50,0,97
15,97,97,97,60,45,50,50,55,35
50,0,50,85,50,50,49,85,39,97
50,50,50,50,50,50,60,65,40,50
0,50,40,30,40,30,60,40,30,50
50,50,50,60,50,60,50,70,40,50
15,97,70,97,70,40,70,70,30,85
30,0,0,0,0,97,0,79,50,0
50,60,50,97,75,97,97,95,85,97
15,50,40,30,30,60,40,30,50,80
45,65,50,70,60,50,50,50,35,50
97,40,0,97,60,97,0,0,85,97
40,97,60,97,97,85,85,50,15,50
60,40,40,70,40,50,50,70,85,40
0,97,0,97,0,0,50,0,0,0
50,50,50,50,60,0,85,50,40,50
99,99,99,99,99,99,99,99,99,99
50,85,15,97,50,50,85,97,0,50
99,99,99,99,99,99,99,99,99,99
85,10,50,85,50,40,40,60,0,60
50,50,45,55,40,55,15,0,50,50
50,30,50,85,50,60,15,40,70,60
30,40,30,50,50,55,35,40,40,50
30,70,65,50,50,65,30,25,50,85
50,50,50,60,50,50,40,50,60,50
0,85,97,97,97,70,85,85,85,97
50,0,30,70,60,97,15,0,0,50
0,50,50,50,40,10,55,40,35,95
60,40,0,60,40,60,15,0,30,70
30,0,40,60,15,90,15,50,60,97
15,0,0,0,39,0,0,0,97,0
40,97,50,97,97,30,40,30,0,97
50,50,50,50,50,50,50,97,50,50
15,50,85,70,30,15,40,60,60,70
0,70,97,85,60,85,0,85,50,85
50,70,50,50,50,40,70,50,60,70
50,50,50,50,50,50,50,50,50,50
15,85,50,50,30,50,70,30,80,75
50,85,60,60,0,60,60,40,15,97
50,70,85,50,50,50,50,40,70,85
50,85,60,70,40,60,40,40,40,40
15,40,0,15,70,50,60,40,30,97
97,0,0,70,50,60,30,50,40,70
50,70,97,70,50,97,85,97,97,70
50,85,40,40,30,60,40,50,60,40
50,85,50,90,85,30,85,85,40,85
99,99,99,99,99,99,99,99,99,99
60,50,0,80,20,80,0,10,60,50
50,85,60,80,85,50,50,50,50,97
45,50,50,70,50,35,70,50,45,70
30,50,70,65,50,40,70,70,15,70
50,50,50,89,25,25,25,25,45,50
15,97,97,65,97,0,85,50,50,50
99,99,99,99,99,99,99,99,99,99
60,70,60,70,70,70,60,40,70,85
70,0,30,85,40,50,30,50,40,50
40,0,40,60,30,60,30,50,60,40
30,85,60,85,50,40,70,50,15,85
97,50,50,97,97,97,0,15,97,99
50,50,50,85,50,50,50,15,70,40
50,50,50,50,50,50,50,50,50,50
50,50,50,60,0,60,0,0,60,60
70,40,20,97,30,60,30,50,50,50
0,95,90,60,40,0,80,35,10,85
50,60,40,70,60,50,50,30,40,60
50,15,40,90,90,50,50,0,40,97
50,50,30,60,40,60,0,15,70,85
50,0,50,97,60,30,60,60,97,85
0,0,0,97,50,50,50,97,97,97
30,50,70,60,50,50,50,40,40,85
60,50,50,97,70,85,40,85,85,85
99,99,99,99,99,99,99,99,99,99
97,50,50,85,70,85,30,30,70,85
99,99,99,99,99,99,99,99,99,99
40,97,40,60,0,50,70,50,40,40
0,0,50,97,30,15,30,30,30,50
50,0,0,0,0,50,0,0,70,15
75,0,15,50,0,75,0,0,50,50
97,50,70,85,85,70,60,70,70,85
50,40,50,60,40,50,50,70,40,60
0,97,50,50,50,40,70,70,50,97
30,70,85,97,60,65,70,90,70,97
0,70,30,97,97,50,15,86,3,50
50,40,25,50,40,60,10,25,40,50
99,99,99,99,99,99,99,99,99,99
50,30,60,15,0,85,15,50,40,40
0,50,0,97,0,0,0,0,0,75
0,97,15,60,0,85,20,30,60,30
0,65,10,65,65,65,40,40,50,85
70,30,0,97,40,50,50,50,15,97
15,50,40,65,35,40,45,40,6,50
60,85,40,85,50,50,85,40,40,40
50,50,50,50,40,60,40,30,30,50
99,50,50,50,50,99,99,50,60,97
60,70,50,80,70,97,50,40,70,70
0,0,0,0,0,0,0,0,0,89
0,60,85,85,60,50,60,50,50,99
0,60,70,70,60,40,60,60,30,60
50,50,50,85,40,50,50,15,30,97
0,97,85,60,40,0,70,40,30,97
0,75,40,90,70,70,15,40,75,90
50,0,40,50,15,40,30,40,15,40
0,50,70,80,70,50,60,60,50,85
0,97,90,85,85,0,97,85,0,97
15,70,70,50,40,40,60,40,40,85
99,99,99,99,99,99,99,99,99,99
70,50,40,70,40,60,40,60,40,85
50,50,45,40,0,50,0,50,15,50
50,50,45,50,45,60,40,30,60,35
50,70,85,85,50,40,85,70,70,85
99,99,99,99,99,99,99,99,99,99
50,60,50,40,15,50,50,50,40,50
70,25,40,60,30,80,30,50,90,85
30,0,0,95,60,30,0,50,85,97
95,0,0,80,50,95,0,50,85,0
0,97,75,75,50,15,80,51,14,50
50,15,0,70,50,50,50,15,50,40
30,70,60,60,50,60,60,50,30,70
50,30,20,40,15,30,40,0,25,50
50,85,70,50,50,50,60,50,0,50
97,0,60,97,0,30,0,70,15,70
15,70,50,40,50,60,40,30,50,60
60,50,60,70,50,70,15,15,85,85
50,50,50,70,60,50,50,60,60,85
60,60,70,85,90,0,75,65,30,70
97,0,70,60,0,85,50,50,70,50
45,50,50,60,60,60,50,50,65,25
99,99,99,99,99,99,99,99,99,99
97,85,60,85,0,50,50,40,60,40
80,90,50,50,60,50,85,85,97,50
50,30,60,40,40,70,60,90,40,70
50,50,50,85,15,70,30,0,60,60
99,99,99,99,99,99,99,99,99,99
60,50,60,70,70,60,70,50,70,85
50,0,80,97,50,50,50,50,97,97
0,57,69,77,55,15,60,70,30,70
10,90,30,55,10,45,55,10,40,50
97,97,90,80,50,75,80,65,15,75
30,50,50,50,30,50,40,40,60,15
99,99,99,99,99,99,99,99,99,99
10,50,50,60,45,25,50,60,25,65
97,40,50,50,50,85,30,15,70,50
50,50,50,50,30,50,50,10,60,70
97,40,0,97,70,90,15,30,75,85
70,50,45,50,25,85,40,35,70,70
70,30,50,85,50,50,30,15,40,85
99,99,99,99,99,99,99,99,99,99
60,50,50,70,40,50,50,15,70,70
0,0,0,50,50,0,97,97,40,97
99,99,99,99,99,99,99,99,99,99
52,50,20,80,40,65,38,45,80,65
99,85,99,99,30,99,50,50,50,85
70,75,50,89,79,70,50,85,0,97
50,50,50,60,70,60,60,50,70,85
70,40,40,15,5,60,97,50,97,20
7,90,90,71,56,1,89,76,43,95
99,99,99,99,99,99,99,99,99,99
30,50,60,50,50,30,65,60,30,50
97,97,97,97,97,97,97,97,97,97
40,60,50,50,50,50,70,50,50,85
0,60,40,50,15,60,0,40,30,40
97,50,70,85,70,60,70,85,15,70
40,40,70,50,50,20,85,75,60,40
0,80,70,60,55,0,97,70,55,70
50,97,85,97,85,50,30,60,50,97
85,15,50,85,15,70,30,40,85,60
50,50,30,50,30,60,15,15,80,30
50,50,50,50,50,50,0,15,15,97
50,15,50,85,40,70,50,85,40,85
0,97,90,50,40,0,70,97,30,50
60,50,85,85,50,30,50,85,0,60
55,50,70,45,45,60,65,70,40,80
15,55,45,50,35,20,55,55,35,95
40,15,40,70,30,85,30,50,50,70
60,0,40,60,50,50,40,50,40,70
70,97,60,85,60,85,40,50,85,40
50,50,60,50,15,60,15,60,30,85
50,50,50,50,40,97,50,50,92,50
50,50,40,50,30,50,50,75,65,15
55,75,70,50,35,65,40,50,50,80
99,99,99,99,99,99,99,99,99,99
30,50,0,70,0,30,30,15,0,70
30,50,60,70,70,60,85,70,15,85
30,50,60,70,50,15,70,60,30,70
40,50,70,70,60,30,85,40,40,85
30,50,50,85,40,50,50,97,15,50
70,50,30,85,50,70,40,50,50,50
60,50,50,50,50,50,50,50,40,97
50,60,75,70,60,75,55,75,45,85
0,85,40,97,97,97,85,70,40,40
40,60,70,60,60,40,75,95,0,85
50,70,70,70,70,30,85,70,60,95
97,30,40,60,50,97,0,0,50,70
99,99,99,99,99,99,99,99,99,99
50,97,97,97,50,50,97,97,97,97
50,97,50,85,50,50,50,50,50,70
97,85,85,97,97,90,75,75,55,97
70,70,85,85,97,70,85,70,85,60
85,55,50,50,50,65,50,60,60,97
60,95,50,40,5,90,60,0,30,20
50,40,50,60,30,50,40,40,50,60
85,0,30,97,97,70,60,60,60,97
99,99,99,99,99,99,99,99,99,99
6,0,20,50,50,50,40,70,50,50
50,0,50,50,50,50,50,50,0,50
0,50,50,50,30,15,85,40,0,50
99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99
50,50,50,80,20,50,50,60,30,90
0,70,40,50,50,45,55,40,30,70
99,99,99,99,99,99,99,99,99,99
50,70,50,60,50,15,50,50,15,60
0,97,70,97,70,30,85,85,15,97
50,50,70,40,30,60,40,70,50,60
85,15,70,85,60,85,85,85,60,97
0,50,50,85,40,50,50,50,50,50
50,50,70,70,40,60,60,60,70,70
0,70,85,70,70,60,85,50,40,70
0,70,85,60,60,0,97,60,15,50
99,99,99,99,99,99,99,99,99,99
40,70,75,70,50,70,60,40,65,70
80,50,50,70,50,50,30,30,60,70
99,99,99,99,99,99,99,99,99,99
50,50,60,60,40,50,50,70,50,50
50,50,40,40,40,50,30,30,30,40
40,15,30,60,30,60,5,5,85,65
50,50,50,80,40,60,50,40,60,70
0,0,0,0,0,0,0,0,0,50
40,45,45,85,55,10,55,40,25,55
99,99,99,99,99,99,99,99,99,99
97,50,50,97,60,85,50,97,40,85
70,15,90,80,85,60,50,70,50,85
70,50,60,60,60,60,50,80,40,70
50,70,50,60,60,50,50,40,30,85
15,70,70,85,70,15,85,70,30,85
40,55,51,50,50,10,70,50,15,90
50,85,97,40,15,50,40,50,50,60
15,40,40,70,40,40,50,70,15,70
50,50,50,97,50,60,50,50,50,40
40,70,45,45,10,55,50,65,25,65
0,50,50,50,40,40,45,10,50,50
97,70,50,50,0,50,70,50,50,70
50,50,50,85,50,15,70,40,50,97
97,0,97,97,50,97,97,50,60,50
15,50,60,50,30,40,30,30,70,50
50,80,0,50,50,0,97,0,50,50
50,75,45,75,60,45,55,55,20,95
15,85,70,85,50,30,70,70,40,85
85,15,30,70,15,70,0,40,40,60
60,40,50,80,70,60,60,70,60,85
99,99,99,99,99,99,99,99,99,99
97,0,0,70,40,70,0,0,70,50
50,50,30,97,97,20,30,30,0,50
30,50,30,97,50,30,15,30,0,90
25,50,55,50,65,50,65,50,65,50
50,50,50,50,50,50,50,50,50,15
45,97,52,80,40,50,50,70,30,97
45,80,70,85,65,70,70,85,50,70
70,40,30,70,40,60,15,40,40,60
15,40,40,30,15,60,30,60,15,15
70,50,50,70,50,70,30,50,40,70
10,10,10,9,12,10,10,10,29,50
60,15,50,60,50,50,50,40,30,70
70,50,50,97,40,30,60,60,85,70
0,50,0,50,50,20,97,30,70,70
40,0,15,50,15,97,0,40,85,30
50,75,25,50,25,50,50,95,50,50
97,50,15,97,60,97,15,15,70,70
0,85,0,40,25,40,55,60,5,80
50,50,50,50,50,40,50,50,70,30
70,50,60,50,50,50,50,50,85,85
50,50,50,97,50,15,60,97,15,85
50,50,50,60,15,40,30,15,70,50
0,80,60,97,30,40,60,80,40,60
60,97,97,0,60,50,50,50,30,50
60,50,50,97,50,50,50,97,0,60
50,50,1,50,40,50,50,60,15,97
10,65,70,70,65,35,70,65,40,50
50,85,30,15,0,70,15,50,70,70
0,97,50,0,0,0,50,0,50,30
85,50,60,50,50,85,30,30,85,50
97,97,50,97,50,0,0,50,0,97
99,99,99,99,99,99,99,99,99,99
60,50,15,30,30,70,0,0,60,97
75,30,10,50,40,75,0,0,75,30
99,99,99,99,99,99,99,99,99,99
15,85,60,40,50,40,40,40,30,85
70,50,70,85,70,60,70,85,50,85
30,70,60,70,50,50,50,50,30,85
85,75,40,85,70,85,10,65,70,88
35,95,60,80,85,60,70,70,60,97
99,99,99,99,99,99,99,99,99,99
50,50,50,50,50,50,50,97,50,50
70,50,60,85,0,90,0,60,5,50
99,99,99,99,99,99,99,99,99,99
70,75,80,80,70,60,75,80,70,80
85,0,70,97,50,85,60,60,60,70
0,97,97,97,0,0,97,50,0,0
99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99
70,40,40,70,50,85,50,50,50,97
99,50,40,95,90,50,99,99,50,97
85,0,50,50,50,50,15,0,50,97
30,50,50,70,70,50,60,40,30,80
50,40,60,85,60,40,50,70,60,90
99,99,99,99,99,99,99,99,99,99
60,35,50,60,50,40,50,50,65,75
50,50,50,60,50,50,60,60,50,50
85,40,30,60,40,85,15,15,80,95
20,75,85,90,80,10,90,90,25,75
0,50,50,97,50,15,60,90,0,50
0,50,40,50,50,50,40,50,20,65
99,99,99,99,99,99,99,99,99,99
60,70,50,85,70,40,40,50,40,90
70,0,40,60,80,70,40,90,60,70
20,50,85,50,50,40,75,75,10,85
70,60,70,70,70,70,60,70,60,85
97,0,97,97,0,97,97,97,97,0
50,40,45,30,20,75,45,35,60,50
99,85,99,85,85,85,70,85,85,70
50,85,75,75,75,30,75,50,30,97
30,50,60,70,40,60,50,85,60,70
50,50,50,97,50,50,50,50,85,97
50,50,50,85,15,50,50,50,50,50
85,15,15,50,40,85,0,50,50,50
97,0,15,40,0,97,0,15,60,30
60,0,40,60,40,60,40,30,70,70
60,70,70,85,85,70,70,70,60,70
99,40,99,85,50,99,99,50,50,70
50,30,50,60,60,40,85,50,60,60
5,50,60,70,40,50,50,55,45,90
0,0,30,50,0,30,40,85,70,70
50,30,50,50,15,80,15,40,50,30
40,50,50,50,50,50,50,30,40,50
0,85,85,70,60,30,85,60,40,70
50,60,50,60,50,50,50,0,60,70
50,50,40,60,60,70,30,15,60,70
40,90,90,80,60,35,80,50,40,70
99,99,99,99,99,99,99,99,99,99
50,50,40,50,30,50,50,15,70,60
0,70,15,85,85,0,97,85,0,50
99,99,99,99,99,99,99,99,99,99
50,60,50,60,50,50,50,40,50,97
50,85,50,97,85,99,99,50,85,50
50,80,80,60,70,40,70,90,60,40
45,50,70,50,45,45,70,30,5,50
50,50,40,50,50,60,30,50,50,50
45,30,40,50,35,70,20,25,65,65
50,30,30,60,40,85,70,40,85,40
0,50,30,50,15,85,0,15,30,70
15,60,40,40,15,50,60,15,60,50
70,0,50,70,50,60,50,30,50,50
15,50,15,97,50,50,40,15,97,85
0,97,95,65,30,15,85,90,0,65
15,50,40,50,50,50,70,60,50,50
40,50,30,75,30,70,10,10,60,40
0,85,85,85,40,15,60,15,15,70
0,50,60,50,50,15,70,40,15,50
40,20,15,50,15,60,0,0,60,40
66,15,10,88,50,75,10,20,75,80
30,60,0,60,15,85,0,0,85,97
60,60,70,85,60,50,60,50,50,70
85,15,50,85,85,85,40,50,50,85
50,15,50,50,40,50,40,97,15,15
30,66,62,40,35,39,78,35,30,35
0,50,0,50,0,50,50,0,85,40
25,80,85,65,50,40,75,60,30,75
70,30,85,70,50,70,60,30,0,60
0,50,50,85,70,40,70,70,60,80
70,50,65,80,30,75,25,40,60,70
80,80,80,85,80,50,85,80,60,85
50,50,60,50,40,40,50,50,60,40
50,40,50,85,60,70,70,70,70,97
99,99,99,99,99,99,99,99,99,99
55,30,70,75,60,45,75,80,70,85
70,40,60,85,70,85,50,50,60,85
50,40,40,70,30,60,50,40,40,40
60,60,50,60,40,60,60,50,40,50
80,50,50,30,3,50,50,10,85,50
70,70,70,85,70,50,50,50,60,85
30,70,85,70,60,70,70,60,60,80
70,15,15,70,55,75,15,40,60,70
97,85,75,90,70,40,65,90,97,97
40,20,80,25,50,50,85,97,60,97
15,50,44,50,50,15,76,50,40,10
15,60,60,70,50,50,60,85,30,70
70,15,50,70,40,85,50,70,50,60
30,30,70,50,15,50,40,30,70,30
50,50,50,70,50,50,50,60,45,50
50,95,40,85,60,80,80,85,97,85
97,0,15,70,50,97,0,30,85,70
15,85,50,85,85,0,85,50,30,97
97,50,70,60,50,60,85,70,40,60
99,99,99,99,99,99,99,99,99,99
0,85,85,85,70,15,85,70,15,85
50,50,85,97,50,60,50,60,70,97
60,50,60,50,40,70,40,40,60,70
50,0,50,85,40,50,50,85,40,30
15,85,85,85,85,60,70,70,40,85
15,0,90,97,95,80,40,50,50,97
60,60,40,80,50,60,50,50,50,90
99,99,99,99,99,99,99,99,99,99
0,40,40,60,30,50,50,0,40,50
15,50,30,60,30,50,70,15,40,50
50,50,0,60,50,60,15,35,50,60
15,70,55,70,70,40,70,60,40,70
95,15,30,40,20,97,0,10,75,50
30,85,60,85,30,85,50,40,70,40
97,0,0,50,0,97,0,0,97,90
50,50,30,75,50,40,50,50,50,50
97,0,85,70,70,70,70,85,60,50
0,97,97,70,60,30,97,60,70,90
0,97,50,97,50,0,97,97,0,99
50,0,60,70,0,50,50,40,0,40
50,50,60,50,50,50,50,50,50,50
50,0,45,17,40,69,66,30,64,30
40,85,50,60,50,40,60,40,50,50
30,0,30,60,0,60,15,0,60,70
50,97,50,97,97,75,30,20,50,97
50,0,50,90,70,50,50,70,50,90
50,50,50,80,60,50,50,50,50,50
97,40,40,70,50,85,40,60,65,50
99,99,99,99,99,99,99,99,99,99
70,85,40,97,85,50,40,85,30,70
85,40,50,97,50,85,15,50,85,70
15,60,75,50,40,45,60,40,50,65
50,50,50,50,50,50,50,50,50,50
15,90,30,85,0,40,80,40,60,86
99,99,99,99,99,99,99,99,99,99
50,50,50,50,50,50,50,50,50,50
40,85,85,85,85,70,85,85,85,97
60,60,20,80,97,50,30,90,50,40
99,99,99,99,99,99,99,99,99,99
50,50,50,50,50,50,50,50,50,50
99,99,99,99,99,99,99,99,99,99
50,50,50,60,50,50,15,15,15,60
50,50,50,50,50,50,50,50,50,60
60,75,50,70,20,60,65,45,30,70
20,50,50,50,50,40,40,30,50,50
50,0,40,60,40,50,50,30,50,60
70,97,50,90,70,50,50,50,60,60
25,50,40,50,45,65,30,55,55,55
50,50,50,50,50,70,15,30,30,50
50,40,50,40,0,60,60,70,40,70
0,50,30,50,50,5,50,70,15,40
50,50,50,50,50,50,50,50,50,50
60,97,80,95,80,15,95,75,60,15
50,50,50,40,40,50,50,50,50,30
50,70,60,60,50,50,50,60,50,60
30,75,50,75,50,50,30,40,60,50
0,70,60,85,40,30,60,15,60,85
0,97,50,30,10,50,70,35,35,40
60,50,50,15,0,97,0,60,15,50
0,15,30,75,40,85,0,10,40,50
0,85,95,85,99,15,85,50,40,99
50,50,50,70,70,70,50,50,50,40
40,0,15,40,15,75,30,30,30,50
0,50,50,97,50,50,50,70,50,70
95,50,50,50,20,95,0,50,90,50
20,97,10,50,35,80,0,0,90,75
99,99,99,99,99,99,99,99,99,99
40,65,65,50,40,35,45,50,40,60
40,50,15,50,30,50,15,0,50,50
10,10,5,10,2,70,5,20,50,50
40,60,50,50,50,50,60,60,50,15
50,60,60,60,60,60,60,60,60,60
0,85,85,85,60,15,97,97,0,97
0,50,50,50,50,50,50,50,50,50
99,99,99,99,99,99,99,99,99,99
85,30,0,85,60,85,0,50,15,85
50,50,70,70,50,40,70,70,30,60
60,50,50,97,97,60,50,97,15,97
75,50,50,50,20,70,15,30,55,75
97,0,15,50,97,30,15,30,70,85
15,40,50,85,60,50,15,40,15,85
99,99,99,99,99,99,99,99,99,99
60,7,70,85,40,85,0,15,85,70
50,50,40,60,75,50,40,50,75,40
40,50,50,50,40,50,50,40,40,50
0,70,70,50,50,15,85,70,30,70
85,60,10,80,40,90,15,0,80,97
85,15,15,60,40,70,15,40,85,50
50,0,60,97,50,13,85,0,85,60
85,0,15,85,50,85,0,15,50,40
99,99,99,99,99,99,99,99,99,99
99,99,99,99,99,99,99,99,99,99
97,0,0,50,50,97,0,30,60,85
70,97,70,85,70,85,85,70,60,97
40,25,20,50,40,75,5,50,65,55
50,70,40,60,40,50,70,70,75,60
0,50,0,50,0,40,60,0,0,85
50,15,50,70,40,50,50,50,50,70
70,0,50,90,70,75,60,80,75,50
15,97,70,75,70,30,80,80,30,75
0,97,85,85,50,40,85,30,85,97
50,50,30,50,40,70,5,1,65,45
50,97,70,90,65,50,50,60,0,90
50,50,50,70,50,50,50,50,60,70
70,70,60,85,70,70,60,85,85,85
99,99,99,99,99,99,99,99,99,99
0,50,15,80,50,50,0,15,15,50
0,0,0,0,0,0,0,0,0,0
97,50,70,70,70,70,40,70,30,97
60,50,70,50,40,30,80,50,40,70
50,15,50,50,30,50,50,15,50,70
90,0,0,75,10,97,0,0,75,29
99,99,99,99,99,99,99,99,99,99
60,0,0,50,30,97,0,10,60,50
15,97,85,97,97,15,85,30,0,97
0,50,50,65,70,0,60,15,0,50
99,99,99,99,99,99,99,99,99,99
60,50,70,85,40,30,60,60,50,70
0,97,85,60,50,15,85,50,30,70
97,50,97,97,97,50,50,50,0,80
99,99,99,99,99,99,99,99,99,99
30,0,0,97,80,97,0,50,60,50
99,99,99,99,99,99,99,99,99,99
50,50,40,85,30,30,40,60,15,60
60,50,90,80,50,50,75,60,50,85
0,90,70,70,50,15,90,60,15,60
50,30,30,60,40,70,0,50,30,40
60,50,60,70,50,40,60,50,30,85
80,70,60,85,50,50,70,60,40,40
60,50,70,85,60,50,50,50,40,97
60,60,60,60,97,60,70,85,85,97
70,70,60,97,60,70,70,85,97,97
0,15,0,97,60,50,50,70,0,97
30,50,0,50,30,50,2,20,50,50
70,97,60,50,50,50,50,50,40,85
99,99,99,99,99,99,99,99,99,99
30,97,50,60,30,40,40,50,30,80
97,15,40,85,40,15,30,40,50,30
75,30,0,50,25,97,0,0,80,50
0,50,50,60,50,0,50,50,30,70
50,80,50,50,50,40,50,50,30,50
0,50,30,60,40,60,40,15,60,45
50,70,70,85,50,70,70,0,85,50
0,0,0,97,30,97,0,50,97,20
0,50,50,50,50,50,50,0,0,60
75,12,75,53,75,75,75,75,75,55
50,20,50,70,30,60,50,50,70,85
40,80,80,97,70,40,85,97,20,50
60,97,85,97,97,85,85,40,70,97
50,15,30,50,15,50,15,15,50,50
50,50,50,70,70,50,50,50,50,50
97,0,0,85,30,50,50,85,60,60
99,99,99,99,99,99,99,99,99,99
15,0,0,15,0,0,0,15,0,15
97,60,97,85,85,60,40,0,50,60
99,99,99,99,99,99,99,99,99,99
20,80,60,65,50,35,60,40,37,70
40,50,40,97,50,40,30,40,70,97
0,50,89,90,50,0,97,90,30,75
60,50,50,70,70,85,40,15,85,50
60,85,70,85,70,70,70,70,60,60
30,75,95,45,40,5,65,60,50,95
50,30,40,50,50,50,50,70,0,50
97,0,0,70,50,85,0,0,70,70
50,85,50,50,50,50,50,30,40,50
60,0,0,50,30,60,15,30,50,50
50,0,50,50,50,50,50,85,15,50
50,97,50,97,85,50,50,50,97,85
50,50,60,60,60,50,60,60,30,50
65,50,50,70,50,50,50,50,70,70
40,30,50,50,50,3,45,84,30,50
85,30,15,70,30,70,40,30,15,40
30,15,15,50,40,85,15,15,85,97
0,50,45,55,50,35,65,55,15,75
50,50,40,40,50,50,50,40,40,50
40,60,50,50,50,50,50,60,30,50
25,50,50,50,50,15,70,50,50,70
80,50,40,40,40,50,60,50,60,50
15,70,85,97,40,0,97,70,85,70
50,50,60,70,50,85,60,50,50,60
0,50,15,40,30,0,60,15,0,50
0,97,97,97,97,0,97,97,15,97
70,0,15,50,10,50,50,40,20,10
60,20,30,97,60,50,60,60,20,90
0,60,50,60,55,20,75,70,0,85
40,85,60,70,60,40,60,40,50,85
0,70,50,60,50,40,50,70,15,97
99,99,99,99,99,99,99,99,99,99
0,20,0,97,35,60,30,0,60,85
70,50,20,40,30,70,10,10,70,40
50,60,97,85,60,15,79,40,30,85
90,0,40,75,60,85,12,9,90,70
55,50,2,50,50,70,5,20,50,50
85,60,10,50,30,85,45,15,85,85
50,0,0,50,10,70,0,0,40,0
0,50,97,50,0,99,99,97,50,50
0,50,40,60,35,25,20,0,35,50
50,70,50,90,80,50,50,50,40,85
70,0,15,97,40,85,0,50,60,40
50,60,50,50,50,50,50,50,40,70
50,50,40,60,40,50,50,40,40,40
15,70,70,85,70,15,85,85,30,70
99,99,99,99,99,99,99,99,99,99
50,50,60,60,60,60,60,75,60,80
0,85,70,50,50,15,60,40,40,85
15,50,50,50,30,50,50,15,15,50
40,60,30,97,50,30,60,60,50,70
0,70,60,60,60,30,60,30,50,70
70,85,0,97,60,60,0,30,60,97
99,15,50,30,15,97,15,0,70,50
15,40,0,30,0,25,0,30,75,70
0,97,60,70,30,60,70,70,15,50
50,50,50,50,50,50,40,50,50,50
99,99,99,99,99,99,99,99,99,99
15,50,0,60,40,70,30,0,50,50
50,50,50,97,30,50,60,97,50,50
15,80,85,60,50,40,65,50,50,50
50,50,0,50,97,0,0,0,0,97
50,60,50,50,15,38,57,0,0,60
50,0,50,97,70,50,50,0,70,50
30,50,85,70,50,30,85,85,40,97
90,50,77,80,40,60,50,97,60,70
0,70,30,50,0,70,50,15,50,60
99,70,99,97,70,99,99,99,85,97
80,40,45,40,40,60,40,60,60,90
70,50,70,70,50,70,15,0,60,50
50,50,40,50,40,50,40,85,85,60
85,85,60,85,60,50,50,70,15,30
50,40,60,50,40,60,40,30,40,85
10,99,30,50,30,50,5,10,30,99
97,97,0,97,50,0,0,0,50,97
10,65,65,60,40,40,15,60,40,80
99,99,99,99,99,99,99,99,99,99
0,50,75,55,60,30,50,50,30,70
0,70,60,97,97,30,60,15,30,70
15,70,70,70,60,40,70,70,60,85
30,15,40,85,40,70,15,30,30,70
70,50,20,50,40,90,10,20,20,70
50,70,50,85,50,40,60,85,40,85
0,60,40,60,50,30,70,60,60,60
60,50,50,60,40,40,60,70,50,50
99,50,40,70,55,30,60,50,40,80
99,99,99,99,99,99,99,99,99,99
75,80,0,69,45,50,60,55,65,50
15,60,60,70,30,30,70,60,50,70
80,50,50,85,60,50,50,50,15,50
0,97,50,97,97,70,97,97,97,97
50,50,40,50,50,50,50,15,40,50
50,70,60,97,97,60,60,60,0,85
0,56,21,97,38,67,34,85,0,0
50,50,50,60,50,50,50,50,50,50
50,50,80,85,97,50,50,50,50,97
60,30,40,60,40,60,15,15,70,40
40,70,60,60,40,30,60,50,15,70
0,85,65,65,60,15,80,60,10,70
50,50,50,70,50,50,50,60,50,97
15,80,75,75,70,40,80,70,60,70
50,60,50,70,60,60,60,50,70,65
40,50,20,50,10,60,10,50,50,50
15,50,15,40,30,30,40,40,15,15
85,0,0,85,85,90,0,0,0,70
70,75,40,55,55,50,50,15,35,50
30,85,70,85,50,50,50,60,50,70
50,50,0,50,50,50,50,50,50,97
50,60,50,50,0,50,60,60,50,60
50,0,40,60,50,60,15,97,70,50
