"id","country","age","gender","ses","religion","married","education","IGF01","IGF02","IGF03","IGF04","IGI01","IGI02","IGI03","IGI04","OGF01","OGF02","OGF03","OGF04","OGI01","OGI02","OGI03","OGI04","leadership01","leadership02","leadership03","leadership04","leadership05","leadership06","empathic_concern_01","empathic_concern_02","empathic_concern_03","perspective_taking_01","perspective_taking_02","perspective_taking_03","perspective_taking_04","history_discrimination","fight_outgroup","og_host_01","og_host_02","og_coop_01","og_coop_02","NegativeToPositive","HostileToFriendly","SuspiciousToTrusting","ContemptToRespect","ThreatenedToRelaxed","IGFusion","IGIdentification","OGFusion","OGIdentification"
"TZA175","Tanzania",33,"Male","Middle","Muslim: Shia","Unmarried","High school or less",7,6,6,7,6,6,6,7,2,2,2,1,2,2,5,1,5,5,5,5,5,5,5,5,5,5,6,5,3,1,2,2,3,3,3,5,5,6,6,6,6.5,6.33333333333333,1.75,1.66666666666667
"TZA176","Tanzania",32,"Male","Middle","Muslim: Sunni","Unmarried","High school or less",7,7,6,7,6,6,6,7,6,6,5,5,4,5,6,5,5,5,3,3,5,5,2,7,7,4,6,6,4,2,6,1,2,6,5,5,5,7,5,6,6.75,6.66666666666667,5.5,5.33333333333333
"TZA177","Tanzania",19,"Male","Middle","Muslim: Sunni","Unmarried","High school or less",7,7,7,7,7,7,7,6,2,1,2,1,2,5,5,2,5,5,6,5,6,5,6,6,5,5,6,6,5,2,2,1,2,5,5,6,5,5,6,6,7,7,1.5,1.33333333333333
"TZA178","Tanzania",51,"Female","Middle","Muslim: Sunni","Married","High school or less",7,7,6,6,7,7,7,6,2,2,2,1,2,3,5,3,5,5,3,3,4,5,5,7,5,5,5,5,3,2,1,2,3,5,2,5,5,6,6,6,6.5,6.33333333333333,1.75,1.66666666666667
"TZA179","Tanzania",43,"Male","Middle","Christian: Pentecostal","Married","High school or less",7,7,7,6,7,7,7,6,3,3,2,2,2,6,5,2,5,5,5,3,5,5,3,5,5,5,5,6,5,2,3,2,3,5,5,5,5,5,5,5,6.75,6.66666666666667,2.5,2.33333333333333
"TZA180","Tanzania",28,"Female","Middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,6,6,6,1,1,1,2,2,5,6,2,5,5,5,2,4,4,2,3,5,5,5,5,5,2,1,1,4,5,5,5,5,3,4,5,7,7,1.25,1.33333333333333
"TZA181","Tanzania",67,"Female","Lower middle","Muslim: Sunni","Other","High school or less",7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,6,6,5,6,6,6,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,7,7,1,1
"TZA182","Tanzania",42,"Male","Lower middle","Muslim: Sunni","Married","High school or less",7,7,7,7,7,7,6,6,1,1,2,2,2,3,5,1,5,5,3,5,5,3,6,5,5,5,6,5,5,2,3,2,2,5,5,5,5,5,6,6,7,7,1.5,1.66666666666667
"TZA183","Tanzania",24,"Male","Lower middle","Christian: Protestant","Unmarried","Other/unknown",7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,6,6,5,6,6,6,6,2,6,6,6,6,6,5,5,5,5,5,5,6,6,6,6,6,7,7,1,1
"TZA184","Tanzania",34,"Male","Lower middle","Christian: Protestant","Unmarried","Other/unknown",6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,6,6,6,7,6,6,4,4,4,4,4,4,4,6,4,6,4,6,6,6,6,6,6,6,6,6,1,1
"TZA185","Tanzania",23,"Female","Lower middle","Christian: Catholic","Unmarried","Bachelors",6,6,6,6,7,7,7,7,2,2,2,2,3,3,3,3,7,7,6,,6,7,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2
"TZA186","Tanzania",39,"Male","Lower middle","Christian: Pentecostal","Unmarried","High school or less",6,6,6,6,6,6,6,6,2,2,2,2,2,1,1,1,6,7,7,6,7,6,6,2,6,6,6,6,6,,,,,,,,,,,,6,6,2,2
"TZA187","Tanzania",22,"Female","Lower middle","Christian: Catholic","Other","Other/unknown",6,6,6,6,7,7,7,,2,2,2,,2,2,2,2,3,,6,6,,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,,
"TZA188","Tanzania",29,"Female","Lower middle","Christian: Other","Unmarried","High school or less",7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,6,6,6,7,7,6,6,2,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,7,7,1,1
"TZA189","Tanzania",39,"Male","Upper","Muslim: Sunni","Married","High school or less",7,7,6,6,7,6,7,6,1,1,2,2,1,2,2,1,7,7,6,6,6,7,6,2,6,6,6,6,6,5,6,6,5,6,6,6,5,6,5,5,6.5,6.33333333333333,1.5,1.66666666666667
"TZA190","Tanzania",43,"Male","Middle","Christian: Protestant","Unmarried","Other/unknown",6,6,6,,6,6,6,6,2,2,2,6,2,2,2,2,4,4,4,4,4,4,6,2,6,6,6,6,6,6,2,6,2,6,6,6,6,5,5,5,,,3,3.33333333333333
"TZA191","Tanzania",33,"Male","Middle","Christian: Protestant","Unmarried","Other/unknown",7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,1,1
"TZA192","Tanzania",37,"Female","Middle","Christian: Protestant","Other","High school or less",7,7,7,7,7,7,6,7,1,1,1,1,2,2,1,1,6,6,6,6,6,7,6,2,6,6,6,6,6,2,2,2,2,7,2,5,5,5,5,5,7,7,1,1
"TZA193","Tanzania",38,"Female","Upper","Christian: Pentecostal","Unmarried","High school or less",6,6,6,6,7,7,7,7,2,2,2,2,2,2,2,2,6,7,7,6,6,7,6,2,6,6,6,6,6,2,2,2,2,2,2,4,4,4,4,4,6,6,2,2
"TZA194","Tanzania",27,"Female","Middle","Muslim: Sunni","Unmarried","High school or less",7,7,7,7,7,7,7,7,2,2,2,1,2,2,2,2,7,7,7,7,6,6,7,1,6,6,7,6,7,7,7,6,6,7,7,1,1,1,1,1,7,7,1.75,1.66666666666667
"TZA195","Tanzania",31,"Female","Upper middle","Christian: Catholic","Unmarried","Other/unknown",7,7,7,6,6,6,6,7,2,2,2,1,1,1,1,1,6,6,6,6,7,7,6,2,6,6,6,6,6,2,2,2,2,2,2,5,5,5,5,5,6.75,6.66666666666667,1.75,1.66666666666667
"TZA196","Tanzania",28,"Male","Middle","Christian: Protestant","Unmarried","Other/unknown",6,6,6,7,6,6,7,7,2,1,1,1,2,2,1,1,6,7,6,7,6,6,6,2,6,6,6,6,6,2,7,2,2,6,6,5,5,5,5,5,6.25,6.33333333333333,1.25,1
"TZA197","Tanzania",37,"Female","Middle","Christian: Catholic","Unmarried","High school or less",7,7,6,7,6,7,7,7,2,2,2,1,2,1,1,1,6,6,6,6,7,7,7,1,7,6,6,7,7,1,1,1,1,1,1,7,7,7,7,7,6.75,6.66666666666667,1.75,1.66666666666667
"TZA198","Tanzania",43,"Female","Middle","Christian: Catholic","Unmarried","High school or less",6,7,7,7,6,6,6,2,2,2,2,7,2,7,7,6,6,6,6,7,7,7,6,1,7,6,6,6,7,2,2,2,2,7,2,6,6,6,6,6,6.75,7,3.25,3.66666666666667
"TZA199","Tanzania",50,"Female","Upper middle","Christian: Protestant","Other","Other/unknown",7,7,7,7,7,7,7,7,1,1,1,1,2,2,1,2,6,6,6,7,7,6,7,1,6,6,6,7,6,2,2,2,2,2,2,3,3,3,3,6,7,7,1,1
"TZA200","Tanzania",33,"Male","Lower middle","Christian: Pentecostal","Unmarried","High school or less",6,6,6,7,7,6,6,6,1,,2,2,2,2,1,2,6,6,6,7,7,7,6,2,6,6,6,6,6,2,2,2,2,6,6,4,5,5,5,5,6.25,6.33333333333333,,
"TZA201","Tanzania",28,"Male","Middle","Christian: Protestant","Unmarried","High school or less",1,4,3,1,4,4,4,4,4,4,2,1,4,4,4,4,5,5,5,5,5,4,4,3,1,5,4,5,5,4,4,4,4,4,4,5,6,6,4,6,2.25,2.66666666666667,2.75,2.33333333333333
"TZA202","Tanzania",35,"Female","Middle","Christian: Protestant","Married","Diploma",6,6,7,7,7,7,7,7,2,2,3,2,2,3,5,3,6,5,5,3,5,3,5,5,5,6,6,5,5,3,2,3,3,5,5,4,5,5,5,5,6.5,6.66666666666667,2.25,2.33333333333333
"TZA203","Tanzania",37,"Male","Middle","Christian: Pentecostal","Unmarried","Bachelors",7,7,6,7,7,7,7,7,2,1,3,7,7,3,3,7,5,2,2,5,6,5,7,7,6,5,5,5,3,7,7,7,1,7,7,1,1,1,2,2,6.75,6.66666666666667,3.25,3.66666666666667
"TZA204","Tanzania",24,"Male","Lower middle","Spiritual not religious","Unmarried","Other/unknown",6,6,6,6,6,7,4,7,1,1,1,1,1,1,1,1,7,7,6,7,7,6,7,7,6,7,6,7,2,1,1,1,1,7,1,3,3,2,5,4,6,6,1,1
"TZA205","Tanzania",49,"Female","Middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,1,7,7,7,7,5,1,5,7,3,1,1,1,1,7,7,7,5,6,7,7,7,7,7,7
"TZA206","Tanzania",21,"Female","Lower middle","Christian: Catholic","Unmarried","High school or less",7,7,7,7,7,7,7,7,3,7,3,6,3,6,6,6,6,2,2,6,6,6,6,6,7,6,5,6,5,3,2,1,2,7,7,5,5,5,5,3,7,7,4.75,5.33333333333333
"TZA207","Tanzania",23,"Female",,"Muslim: Shia","Married","High school or less",5,7,6,7,7,7,7,7,3,3,3,3,3,3,3,3,7,6,6,7,7,7,5,6,6,7,6,7,7,2,1,1,1,7,7,6,5,5,7,7,6.25,6.66666666666667,3,3
"TZA208","Tanzania",50,"Male","Lower middle","Muslim: Shia","Married","High school or less",7,6,6,6,6,6,6,6,3,3,3,6,3,2,2,6,7,1,2,1,1,6,6,6,6,6,5,5,5,2,2,5,5,7,7,6,6,2,6,2,6.25,6,3.75,4
"TZA209","Tanzania",24,"Male","Lower middle","Muslim: Shia","Unmarried","High school or less",7,7,7,7,6,6,6,6,2,2,2,,1,2,2,2,5,3,2,5,5,7,7,7,7,7,6,5,5,1,1,1,1,6,7,5,5,3,5,6,7,7,,
"TZA210","Tanzania",41,"Male","Middle","Christian: Catholic","Married","Bachelors",6,5,5,7,6,6,6,6,2,2,3,6,3,2,2,6,3,2,5,5,6,5,6,6,7,6,5,7,6,2,2,2,2,6,7,6,5,2,6,6,5.75,5.66666666666667,3.25,3.66666666666667
"TZA211","Tanzania",32,"Male","Middle","Muslim: Sunni","Married","High school or less",7,7,6,5,6,7,7,7,5,4,5,,3,3,4,3,7,7,6,5,4,5,6,6,7,6,7,6,7,1,1,1,2,7,6,6,6,6,7,6,6.25,6,,
"TZA212","Tanzania",67,"Male","Lower middle","Christian: Catholic","Married","High school or less",3,6,2,5,4,7,4,6,3,7,3,6,3,7,3,7,7,1,3,4,5,5,7,7,7,7,7,4,3,7,5,4,2,3,5,4,6,2,4,4,4,4.33333333333333,4.75,5.33333333333333
"TZA213","Tanzania",24,"Male","Middle","Muslim: Sunni","Unmarried","High school or less",7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,7,1,1,7,5,6,7,7,7,6,6,7,6,1,1,1,1,7,1,5,5,2,6,6,7,7,1,1
"TZA214","Tanzania",45,"Female","Lower middle","Christian: Other","Married","High school or less",7,7,6,6,6,7,7,6,3,3,3,6,3,3,2,6,7,2,2,6,6,6,7,7,7,6,6,6,6,2,1,2,2,7,6,3,3,2,6,5,6.5,6.33333333333333,3.75,4
"TZA215","Tanzania",22,"Female","Lower middle","Muslim: Shia","Unmarried","Other/unknown",6,6,6,6,7,7,6,6,,1,1,1,1,1,1,1,7,2,2,,2,2,6,,6,6,6,6,6,2,2,2,2,1,2,1,1,1,1,2,6,6,,1
"TZA216","Tanzania",24,"Male","Middle","Muslim: Sunni","Unmarried","Bachelors",7,6,7,5,6,7,7,6,,2,1,1,1,2,1,1,7,7,6,7,6,7,1,6,2,7,6,6,6,1,4,,4,5,3,4,4,4,4,4,6.25,6,,1.33333333333333
"TZA217","Tanzania",27,"Male","Middle","Muslim: Sunni","Other","Diploma",6,7,7,7,,6,6,7,2,3,3,7,1,1,1,1,3,3,7,1,7,6,7,7,7,7,7,1,7,1,1,1,1,7,7,3,5,5,5,5,6.75,7,3.75,4.33333333333333
"TZA218","Tanzania",30,"Male","Middle","Muslim: Shia","Unmarried","High school or less",7,5,6,7,7,5,7,7,2,2,1,1,,2,2,1,2,3,6,5,2,6,1,7,7,1,7,6,2,5,2,1,5,2,1,7,1,3,5,2,6.25,6,1.5,1.33333333333333
"TZA219","Tanzania",27,"Male","Middle","Christian: Other","Unmarried","High school or less",1,7,1,7,7,7,7,7,2,1,1,2,1,1,1,1,7,7,7,5,7,5,7,7,2,7,7,7,7,1,1,1,6,5,2,4,5,5,5,7,4,5,1.5,1.33333333333333
"TZA220","Tanzania",80,"Male","Lower middle","Muslim: Shia","Other","High school or less",7,6,7,6,7,7,6,7,5,3,4,7,1,1,2,3,2,2,2,2,6,6,7,6,3,6,7,5,6,7,1,1,1,7,1,7,7,6,6,7,6.5,6.33333333333333,4.75,4.66666666666667
"TZA221","Tanzania",63,"Male","Middle","Christian: Catholic","Married","Other/unknown",7,6,6,7,6,6,7,7,2,2,2,6,6,2,2,2,7,7,7,3,7,6,7,7,7,6,5,6,5,1,1,1,1,7,7,6,3,3,5,2,6.5,6.33333333333333,3,3.33333333333333
"TZA222","Tanzania",30,"Male","Middle","Christian: Catholic","Unmarried","Certificate",6,5,5,5,6,6,5,5,6,3,6,6,6,6,5,6,6,1,6,5,5,6,7,7,7,7,6,6,1,1,2,1,1,7,7,6,5,6,6,6,5.25,5,5.25,5
"TZA223","Tanzania",42,"Male",,"Christian: Catholic","Other","Diploma",7,7,7,4,7,7,7,7,7,2,7,5,1,3,2,3,7,7,7,7,7,7,7,7,6,5,5,6,7,1,1,1,1,7,6,7,6,7,6,6,6.25,6,5.25,4.66666666666667
"TZA224","Tanzania",40,"Male","Middle","Christian: Catholic","Married","Diploma",2,6,7,6,6,4,6,7,7,7,5,3,7,5,6,3,7,6,7,5,6,7,7,7,7,7,7,7,7,2,1,1,6,7,7,7,7,6,6,6,5.25,6.33333333333333,5.5,5
"TZA225","Tanzania",36,"Male","Middle","Muslim: Shia","Married","Other/unknown",7,7,7,7,6,6,7,7,2,2,2,6,1,1,1,1,6,2,2,5,5,6,7,7,7,7,7,6,6,1,2,1,1,7,7,6,6,6,6,6,7,7,3,3.33333333333333
"TZA226","Tanzania",36,"Male","Middle","Christian: Catholic","Married","Other/unknown",7,7,7,7,6,6,7,7,2,2,2,6,1,1,1,1,6,2,2,5,5,6,7,7,7,7,7,6,6,1,2,1,1,7,7,6,6,6,6,6,7,7,3,3.33333333333333
"TZA227","Tanzania",43,"Male","Lower middle","Christian: Catholic","Unmarried","High school or less",7,7,7,7,7,7,7,7,6,6,7,7,4,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,5,1,1,1,1,7,7,7,7,7,7,7,7,7,6.5,6.66666666666667
"TZA228","Tanzania",37,"Male","Upper middle","Muslim: Sunni","Married","Other/unknown",7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,6,2,2,6,5,5,7,7,7,7,7,7,7,2,2,2,2,7,7,6,6,7,7,7,7,7,2,2
"TZA229","Tanzania",79,"Male","Lower middle","Christian: Other","Other","Other/unknown",6,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,7,6,7,7,7,6,7,7,7,7,7,7,7,1,1,1,1,7,7,7,7,7,7,6,6.75,7,2,2
"TZA230","Tanzania",21,"Male","Lower middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,7,7,7,7,1,7,1,1,1,1,1,7,7,7,1,7,1,7,1,7,7,7,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,4,3
"TZA231","Tanzania",52,"Male","Middle","Muslim: Sunni","Married","Other/unknown",7,7,7,6,7,6,7,6,7,6,7,5,7,6,7,2,7,6,7,5,7,6,7,7,6,4,6,7,5,5,7,1,1,7,6,7,7,7,7,4,6.75,6.66666666666667,6.25,6
"TZA232","Tanzania",30,"Male","Lower middle","Muslim: Shia","Married","High school or less",5,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,2,7,7,7,7,7,1,1,1,1,7,7,6,6,6,7,7,6.5,7,1,1
"TZA233","Tanzania",22,"Male","Lower middle","Christian: Other","Other","High school or less",6,7,6,7,7,7,7,7,4,5,3,3,2,3,3,3,7,7,7,7,7,7,7,7,7,6,7,7,7,1,1,1,3,7,7,7,6,6,7,6,6.5,6.66666666666667,3.75,3.66666666666667
"TZA234","Tanzania",61,"Male","Middle","Muslim: Sunni","Other","High school or less",7,7,7,7,7,7,7,7,3,5,5,3,2,2,2,2,7,7,6,6,7,6,7,7,6,6,7,5,5,1,1,2,2,7,7,6,6,6,6,6,7,7,4,4.33333333333333
"TZA235","Tanzania",48,"Male","Lower middle","Christian: Other","Married","High school or less",7,7,7,7,7,7,7,7,1,1,7,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,5,5,3,2,2,2,5,5,6,3,5,5,4,7,7,2.5,3
"TZA236","Tanzania",42,"Male","Middle","Muslim: Shia","Other","High school or less",7,7,7,7,7,7,7,7,7,7,1,7,1,1,1,1,7,7,1,2,2,1,7,7,1,7,7,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,5.5,5
"TZA237","Tanzania",35,"Male","Upper middle","Muslim: Sunni","Married","Other/unknown",5,7,7,6,7,7,7,5,4,5,3,6,2,5,3,4,6,7,7,5,5,3,3,7,6,7,7,7,5,1,1,1,1,7,5,6,6,5,6,6,6.25,6.66666666666667,4.5,4.66666666666667
"TZA238","Tanzania",49,"Male","Middle","Muslim: Shia","Married","High school or less",6,7,7,7,7,6,7,7,2,4,5,3,3,5,4,5,7,7,6,5,6,3,5,7,6,7,7,6,7,2,1,1,1,7,7,7,6,5,7,7,6.75,7,3.5,4
"TZA239","Tanzania",31,"Male","Middle","Muslim: Shia","Married","High school or less",5,7,7,7,7,7,7,7,2,4,5,6,1,2,3,5,7,7,7,4,5,2,6,7,7,7,7,7,6,2,1,1,1,6,5,4,7,5,6,6,6.5,7,4.25,5
"TZA240","Tanzania",39,"Male","Lower middle","Muslim: Shia","Married","High school or less",7,7,7,7,7,7,7,7,1,1,7,1,1,1,2,2,7,6,7,6,3,3,7,2,6,7,6,7,3,1,1,1,1,7,7,6,6,7,7,6,7,7,2.5,3
"TZA241","Tanzania",28,"Male","Lower middle","Muslim: Shia","Unmarried","High school or less",7,7,5,7,5,7,7,7,1,1,1,7,,3,3,2,1,2,2,4,5,5,5,6,6,6,7,3,3,1,2,1,1,7,5,5,6,6,5,2,6.5,6.33333333333333,2.5,3
"TZA242","Tanzania",50,"Male","Middle","Christian: Catholic","Married","High school or less",7,7,7,7,7,4,7,7,6,5,7,1,1,1,2,3,7,6,7,3,6,5,7,1,7,7,6,7,7,1,1,1,1,7,5,7,7,7,6,7,7,7,4.75,4.33333333333333
"TZA243","Tanzania",82,"Male","Lower middle","Christian: Other","Unmarried","Other/unknown",7,7,7,7,5,7,6,7,4,,6,7,5,7,,6,6,7,5,7,7,7,7,7,5,6,7,6,7,5,6,6,7,7,6,6,5,6,6,7,7,7,,
"TZA244","Tanzania",32,"Male","Lower middle","Christian: Catholic","Married","High school or less",6,7,7,7,7,3,7,7,3,7,5,6,2,2,3,4,,,,,,,7,2,7,6,5,5,5,2,1,1,1,7,6,6,6,7,6,2,6.75,7,5.25,6
"TZA245","Tanzania",48,"Male","Lower middle","Christian: Protestant","Married","High school or less",7,7,7,7,6,6,6,7,3,3,4,3,2,3,2,3,6,7,7,7,7,7,7,5,6,7,7,7,5,1,1,1,1,7,6,7,7,7,7,7,7,7,3.25,3.33333333333333
"TZA246","Tanzania",49,"Male","Lower middle","Christian: Catholic","Other","High school or less",7,7,7,7,6,6,6,6,2,2,2,2,2,2,2,2,7,7,1,2,2,1,7,6,7,7,6,6,6,1,1,1,1,7,7,7,6,5,7,6,7,7,2,2
"TZA247","Tanzania",43,"Male","Lower middle","Christian: Pentecostal","Married","High school or less",7,7,7,7,5,7,7,7,5,5,5,5,5,5,5,5,7,7,7,7,7,7,6,6,7,6,7,7,6,1,1,1,1,7,7,6,6,5,6,6,7,7,5,5
"TZA248","Tanzania",78,"Male","Lower middle","Muslim: Shia","Married","Other/unknown",7,7,7,7,6,6,6,7,6,6,6,6,6,6,6,6,7,6,7,7,6,5,7,7,7,5,6,7,3,2,1,2,2,7,7,7,7,6,7,7,7,7,6,6
"TZA249","Tanzania",33,"Female","Lower middle","Christian: Other","Other","High school or less",7,7,7,7,6,6,6,6,2,6,2,6,2,2,2,6,7,1,1,1,1,6,7,7,6,6,6,6,6,3,2,2,2,7,7,3,2,5,5,3,7,7,4,4.66666666666667
"TZA250","Tanzania",34,"Male","Lower middle","Christian: Catholic","Other","High school or less",7,7,7,7,7,7,7,7,3,3,3,7,2,2,2,2,7,7,7,7,7,7,7,7,6,7,6,7,5,1,1,1,1,7,7,6,6,5,6,6,7,7,4,4.33333333333333
"TZA251","Tanzania",30,"Male","Lower middle","Muslim: Shia","Unmarried","High school or less",7,7,7,7,6,6,6,6,3,3,3,6,2,2,2,6,7,1,2,6,6,6,7,6,6,6,6,6,5,1,1,1,1,6,6,5,5,3,5,3,7,7,3.75,4
"TZA252","Tanzania",19,"Female","Lower middle","Christian: Pentecostal","Unmarried","High school or less",7,7,7,7,7,7,7,7,5,5,7,1,3,2,5,3,7,7,7,7,7,7,7,7,7,7,7,7,1,7,3,7,1,7,7,7,7,5,7,7,7,7,4.5,4.33333333333333
"TZA253","Tanzania",48,"Female","Middle","Christian: Catholic","Married","High school or less",6,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,7,7,7,3,7,6,7,7,7,6,5,6,6,1,1,1,1,7,7,6,6,7,7,6,6.75,7,2,2
"TZA254","Tanzania",39,"Male","Middle","Christian: Protestant","Married","Certificate",7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,6,6,7,3,6,6,7,7,6,7,7,5,5,1,1,1,1,7,7,7,6,7,7,6,7,7,5,5
"TZA255","Tanzania",81,"Male","Middle","Christian: Other","Other","Other/unknown",7,7,6,6,7,7,7,6,7,7,6,6,6,6,6,6,7,7,7,5,5,5,7,7,6,7,7,3,5,1,1,1,1,7,7,7,7,7,7,7,6.5,6.33333333333333,6.5,6.33333333333333
"TZA256","Tanzania",62,"Male","Middle","Muslim: Shia","Unmarried","High school or less",7,7,7,7,6,6,6,7,3,3,3,3,3,3,5,5,6,5,6,6,7,6,7,7,7,6,6,6,7,2,1,2,2,7,7,5,6,6,6,7,7,7,3,3
"TZA257","Tanzania",40,"Male","Middle","Christian: Other","Married","High school or less",6,6,6,6,7,7,7,7,2,2,2,2,1,3,3,3,7,7,7,6,6,5,7,7,6,7,6,6,3,1,1,1,1,7,7,7,7,7,7,6,6,6,2,2
"TZA258","Tanzania",42,"Female","Middle","Christian: Other","Married","Other/unknown",2,5,6,6,7,7,7,7,4,7,7,7,7,7,5,7,7,7,7,5,6,1,7,2,6,7,7,7,7,7,2,4,4,7,7,7,4,6,7,4,4.75,5.66666666666667,6.25,7
"TZA259","Tanzania",47,"Male","Lower middle","Christian: Other","Other","Diploma",7,6,6,7,7,7,7,7,5,3,6,7,1,1,1,2,7,7,5,5,6,6,5,3,7,7,7,7,5,1,3,1,1,5,5,3,5,5,5,3,6.5,6.33333333333333,5.25,5.33333333333333
"TZA260","Tanzania",32,"Female","Middle","Christian: Other","Married","Other/unknown",7,6,7,7,7,6,7,5,5,5,5,6,5,5,5,5,7,6,,,6,6,6,7,7,5,6,7,,6,1,4,,5,6,4,4,4,4,4,6.75,6.66666666666667,5.25,5.33333333333333
"TZA261","Tanzania",39,"Female","Upper middle","Christian: Other","Married","Bachelors",7,7,7,7,7,7,7,7,3,3,1,7,6,1,2,6,2,1,1,5,7,7,6,2,7,5,5,3,,1,1,1,1,6,7,7,3,6,5,3,7,7,3.5,3.66666666666667
"TZA262","Tanzania",64,"Female","Middle","Muslim: Shia","Married","Other/unknown",7,7,7,7,6,6,6,7,2,2,2,6,3,3,3,6,7,7,7,7,7,7,7,7,6,7,7,5,5,3,2,2,2,5,5,5,2,3,6,4,7,7,3,3.33333333333333
"TZA263","Tanzania",60,"Male","Middle","Christian: Pentecostal","Married","High school or less",7,7,7,6,7,7,6,6,2,6,6,2,6,2,2,6,3,2,2,5,5,5,6,6,6,6,5,6,6,1,1,1,1,7,7,7,7,7,7,7,6.75,6.66666666666667,4,4.66666666666667
"TZA264","Tanzania",23,"Male","Middle","Christian: Pentecostal","Married","Other/unknown",3,7,5,7,5,7,7,4,5,,6,7,2,2,2,3,7,6,5,4,3,1,7,2,7,7,7,6,4,1,1,1,1,1,5,7,5,5,5,4,5.5,6.33333333333333,,
"TZA265","Tanzania",48,"Female","Lower middle","Muslim: Shia","Married","High school or less",7,7,5,7,7,6,6,6,1,1,3,1,1,1,1,1,3,5,2,3,5,5,7,7,7,,7,1,7,1,1,1,1,6,6,3,2,2,5,5,6.5,6.33333333333333,1.5,1.66666666666667
"TZA266","Tanzania",33,"Female","Lower middle","Muslim: Shia","Unmarried","Other/unknown",7,7,7,7,7,7,7,7,3,5,5,3,2,2,2,2,7,7,2,2,1,1,7,7,6,6,7,5,5,1,1,2,2,7,7,5,5,6,5,5,7,7,4,4.33333333333333
"TZA267","Tanzania",35,"Female","Lower middle","Christian: Catholic","Married","High school or less",7,6,5,7,7,7,7,7,2,6,,2,1,1,1,1,1,5,5,3,5,5,7,7,7,6,5,6,7,2,1,1,1,7,5,5,5,5,6,5,6.25,6,,
"TZA268","Tanzania",39,"Female",,"Christian: Catholic","Unmarried","High school or less",6,7,7,6,7,6,4,5,3,7,4,5,2,7,1,6,7,6,6,5,3,3,6,1,,6,7,5,6,7,7,6,6,6,5,6,5,5,5,6,6.5,6.66666666666667,4.75,5.33333333333333
"TZA269","Tanzania",18,"Female","Middle","Christian: Other","Other","High school or less",6,6,6,6,7,7,7,7,2,2,2,2,1,1,1,1,7,7,7,5,2,3,6,6,6,7,7,5,6,1,1,1,1,6,2,5,6,3,5,5,6,6,2,2
"TZA270","Tanzania",30,"Female","Middle","Christian: Catholic","Married","High school or less",7,7,6,7,7,2,7,7,3,3,2,1,2,1,3,1,7,6,7,6,7,6,7,6,3,7,3,6,7,1,1,1,1,7,7,6,6,7,7,1,6.75,6.66666666666667,2.25,2
"TZA271","Tanzania",28,"Female","Lower middle","Muslim: Shia","Other","Other/unknown",6,7,7,7,7,7,7,7,3,3,3,7,2,2,2,2,7,7,2,2,1,1,7,7,7,7,6,6,3,1,1,1,1,7,7,6,6,6,6,5,6.75,7,4,4.33333333333333
"TZA272","Tanzania",29,"Female","Middle","Christian: Catholic","Unmarried","Other/unknown",7,7,7,7,7,7,7,7,6,5,5,6,6,2,2,6,7,6,7,1,6,1,7,6,7,6,5,5,5,1,1,2,2,7,7,5,6,6,7,4,7,7,5.5,5.33333333333333
"TZA273","Tanzania",27,"Female","Lower middle","Christian: Catholic","Other","Bachelors",7,7,7,7,7,7,7,7,1,1,1,6,6,1,1,6,6,2,2,5,5,5,7,7,7,6,5,5,5,3,1,1,1,7,7,6,5,5,6,6,7,7,2.25,2.66666666666667
"TZA274","Tanzania",25,"Female","Lower middle","Muslim: Sunni","Unmarried","Bachelors",5,6,5,7,5,6,7,7,3,4,,3,3,2,1,2,6,6,3,1,6,5,6,2,7,6,7,6,2,2,2,2,2,2,4,6,4,4,4,4,5.75,6,,
